title,brand,model,price,year,body_type,volume,fuel,gearbox,type
BMW 525,BMW,525,5000000,2001,седан,2.5,бензин,механика,Б/у
BMW X4,BMW,X4,21000000,2020,кроссовер,2.0,бензин,автомат,Б/у
BMW 735,BMW,735,5700000,2002,седан,3.6,бензин,автомат,Б/у
BMW 530,BMW,530,3900000,2001,седан,3.0,бензин,механика,Б/у
BMW 320,BMW,320,12500000,2018,седан,2.0,бензин,автомат,Б/у
BMW 530,BMW,530,17500000,2017,седан,2.0,бензин,автомат,Б/у
BMW 528,BMW,528,13700000,2014,седан,2.0,бензин,автомат,Б/у
BMW 316,BMW,316,2200000,1998,седан,1.9,бензин,механика,Б/у
BMW X5,BMW,X5,67000000,2024,кроссовер,3.0,бензин,автомат,Б/у
BMW 540,BMW,540,5300000,1994,седан,4.0,бензин,механика,Б/у
BMW 530,BMW,530,13000000,2018,седан,2.0,бензин,автомат,Б/у
BMW 323,BMW,323,3600000,1998,седан,2.5,бензин,автомат,Б/у
BMW 320,BMW,320,1470000,1993,седан,2.0,бензин,механика,Б/у
BMW 318,BMW,318,9500000,2017,седан,1.5,бензин,автомат,Б/у
BMW 550,BMW,550,57990000,2024,седан,3.0,гибрид,автомат,Б/у
BMW 525,BMW,525,2850000,1995,седан,2.5,бензин,автомат,Б/у
BMW 330,BMW,330,13500000,2017,седан,2.0,бензин,автомат,Б/у
BMW 730,BMW,730,3200000,1995,седан,3.0,бензин,автомат,Б/у
BMW 535,BMW,535,10600000,2013,седан,3.0,бензин,автомат,Б/у
BMW 320,BMW,320,6800000,2015,седан,2.0,бензин,автомат,Б/у
BMW X5,BMW,X5,18000000,2015,кроссовер,3.0,дизель,автомат,Б/у
BMW 520,BMW,520,2650000,1995,седан,2.0,бензин,автомат,Б/у
BMW 525,BMW,525,3500000,1997,седан,2.5,бензин,механика,Б/у
BMW 525,BMW,525,2500000,1994,седан,2.5,бензин,механика,Б/у
BMW 525,BMW,525,1700000,1991,седан,2.5,бензин,механика,Б/у
BMW X5,BMW,X5,47000000,2023,кроссовер,3.0,бензин,автомат,Б/у
BMW 740,BMW,740,7700000,2008,седан,4.0,бензин,автомат,Б/у
BMW X5,BMW,X5,6000000,2002,кроссовер,3.0,бензин,автомат,Б/у
BMW 428,BMW,428,12000000,2015,лифтбек,2.0,бензин,автомат,Б/у
BMW 735,BMW,735,5000000,1994,седан,3.5,бензин,автомат,Б/у
BMW X7,BMW,X7,41800000,2020,кроссовер,3.0,бензин,автомат,Б/у
BMW 730,BMW,730,4000000,2005,седан,3.0,бензин,автомат,Б/у
BMW X3,BMW,X3,5800000,2006,кроссовер,3.0,бензин,автомат,Б/у
BMW 320,BMW,320,7000000,2011,седан,2.0,бензин,автомат,Б/у
BMW 745,BMW,745,5000000,2003,седан,4.4,бензин,автомат,Б/у
BMW 320,BMW,320,1350000,1991,седан,2.0,бензин,механика,Б/у
BMW 525,BMW,525,4300000,2000,седан,2.5,бензин,автомат,Б/у
BMW X5,BMW,X5,41000000,2021,кроссовер,3.0,бензин,автомат,Б/у
BMW X6,BMW,X6,12500000,2012,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,3600000,1995,седан,2.5,бензин,автомат,Б/у
BMW 525,BMW,525,2800000,1998,седан,2.5,бензин,механика,Б/у
BMW 520,BMW,520,1300000,1991,седан,2.0,бензин,автомат,Б/у
BMW 525,BMW,525,3300000,1993,седан,2.5,бензин,механика,Б/у
BMW X5,BMW,X5,5000000,2006,кроссовер,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,3800000,1996,седан,2.8,бензин,механика,Б/у
BMW 520,BMW,520,23150000,2021,седан,2.0,бензин,автомат,Б/у
BMW 530,BMW,530,5900000,2003,седан,3.0,бензин,автомат,Б/у
BMW 316,BMW,316,1370000,1993,хэтчбек,1.6,бензин,автомат,Б/у
BMW 540,BMW,540,4000000,1993,седан,4.6,бензин,механика,Б/у
BMW 528,BMW,528,2600000,1998,седан,2.8,бензин,автомат,Б/у
BMW X6,BMW,X6,12000000,2011,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2300000,1988,седан,2.5,бензин,механика,Б/у
BMW 525,BMW,525,3800000,1993,седан,2.5,бензин,механика,Б/у
BMW 316,BMW,316,1600000,1992,седан,1.6,бензин,механика,Б/у
BMW 520,BMW,520,1300000,1992,седан,2.0,бензин,механика,Б/у
BMW 520,BMW,520,800000,1993,седан,2.0,бензин,механика,Б/у
BMW 523,BMW,523,3200000,1996,седан,2.5,бензин,автомат,Б/у
BMW 525,BMW,525,1650000,1990,седан,2.5,бензин,механика,Б/у
BMW 528,BMW,528,9000000,2015,седан,2.0,бензин,автомат,Б/у
BMW 330,BMW,330,5800000,2003,седан,3.0,бензин,механика,Б/у
BMW X1,BMW,X1,14300000,2018,кроссовер,1.5,бензин,робот,Б/у
BMW 530,BMW,530,9500000,2009,седан,3.0,бензин,автомат,Б/у
BMW 540,BMW,540,18500000,2017,седан,3.0,бензин,автомат,Б/у
BMW 728,BMW,728,5000000,2000,седан,2.8,бензин,автомат,Б/у
BMW 318,BMW,318,1000000,1994,седан,1.8,бензин,механика,Б/у
BMW 740,BMW,740,28500000,2017,седан,2.0,гибрид,автомат,Б/у
BMW 318,BMW,318,2100000,1996,седан,1.8,бензин,автомат,Б/у
BMW 530,BMW,530,25500000,2021,седан,2.0,бензин,автомат,Б/у
BMW 530,BMW,530,25800000,2021,седан,2.0,бензин,автомат,Б/у
BMW 528,BMW,528,2750000,1996,седан,2.8,бензин,механика,Б/у
BMW 520,BMW,520,6600000,2009,седан,2.0,бензин,автомат,Б/у
BMW 520,BMW,520,1250000,1990,седан,2.0,бензин,механика,Б/у
BMW 730,BMW,730,4500000,2005,седан,3.0,бензин,автомат,Б/у
BMW 540,BMW,540,14000000,2017,седан,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,33500000,2020,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,18500000,2017,кроссовер,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1399999,1989,седан,2.0,бензин,механика,Б/у
BMW 730,BMW,730,2650000,1995,седан,3.0,бензин,автомат,Б/у
BMW 340,BMW,340,15800000,2017,седан,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,33000000,2020,кроссовер,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,3200000,1998,седан,2.8,бензин,автомат,Б/у
BMW X6,BMW,X6,41000000,2020,кроссовер,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,650000,1993,седан,2.0,бензин,автомат,Б/у
BMW 318,BMW,318,4700000,2006,седан,2.0,бензин,автомат,Б/у
BMW 325,BMW,325,2650000,1993,седан,2.5,бензин,автомат,Б/у
BMW 316,BMW,316,1500000,1993,седан,1.6,бензин,механика,Б/у
BMW X5,BMW,X5,6800000,2002,кроссовер,4.6,бензин,автомат,Б/у
BMW 745,BMW,745,6500000,2004,седан,3.6,газ-бензин,автомат,Б/у
BMW 520,BMW,520,4500000,1999,универсал,2.0,бензин,механика,Б/у
BMW 530,BMW,530,40000000,2023,седан,2.0,бензин,автомат,Б/у
BMW X5,BMW,X5,12000000,2011,кроссовер,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,3300000,1997,седан,2.8,бензин,механика,Б/у
BMW X5,BMW,X5,17500000,2018,кроссовер,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,7500000,2013,седан,2.0,бензин,автомат,Б/у
BMW X5,BMW,X5,10500000,2004,кроссовер,4.8,бензин,автомат,Б/у
BMW 530,BMW,530,2700000,2000,седан,3.0,бензин,механика,Б/у
BMW 520,BMW,520,1300000,1995,седан,2.0,бензин,автомат,Б/у
BMW 525,BMW,525,3000000,1998,седан,2.5,бензин,автомат,Б/у
BMW X5,BMW,X5,6600000,2004,кроссовер,4.4,бензин,автомат,Б/у
BMW X5,BMW,X5,9000000,2005,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2100000,1994,седан,2.5,бензин,механика,Б/у
BMW 528,BMW,528,10000000,2013,седан,2.0,бензин,автомат,Б/у
BMW X4,BMW,X4,25000000,2019,кроссовер,2.0,бензин,автомат,Б/у
BMW 730,BMW,730,3000000,1995,седан,3.0,бензин,механика,Б/у
BMW 320,BMW,320,2000000,1995,седан,2.0,бензин,автомат,Б/у
BMW Z3,BMW,Z3,4350000,1997,родстер,1.9,бензин,механика,Б/у
BMW X5,BMW,X5,11300000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW 316,BMW,316,700000,1994,седан,1.6,бензин,механика,Б/у
BMW 525,BMW,525,950000,1988,седан,2.5,бензин,механика,Б/у
BMW X5,BMW,X5,6500000,2001,кроссовер,3.0,бензин,механика,Б/у
BMW 728,BMW,728,3000000,1998,седан,2.8,бензин,автомат,Б/у
BMW X6,BMW,X6,67500000,2024,кроссовер,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,5200000,1998,седан,2.8,бензин,автомат,Б/у
BMW 530,BMW,530,16700000,2017,седан,2.0,бензин,автомат,Б/у
BMW 323,BMW,323,3500000,1981,седан,2.3,бензин,механика,Б/у
BMW 328,BMW,328,2800000,1995,седан,3.0,бензин,механика,Б/у
BMW 528,BMW,528,3500000,1996,седан,2.8,бензин,автомат,Б/у
BMW X7,BMW,X7,45500000,2021,кроссовер,3.0,бензин,автомат,Б/у
BMW 730,BMW,730,2200000,1996,седан,3.0,бензин,автомат,Б/у
BMW 750,BMW,750,13500000,2012,седан,4.4,бензин,автомат,Б/у
BMW 320,BMW,320,8800000,2016,седан,2.0,бензин,автомат,Б/у
BMW 535,BMW,535,10700000,2015,седан,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,3000000,2000,седан,1.9,бензин,автомат,Б/у
BMW X7,BMW,X7,78700000,2023,кроссовер,4.4,бензин,автомат,Б/у
BMW X1,BMW,X1,7000000,2010,кроссовер,2.0,бензин,автомат,Б/у
BMW X5,BMW,X5,45000000,2023,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,19000000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW Z4,BMW,Z4,11000000,2007,купе,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,1050000,1992,седан,2.5,бензин,механика,Б/у
BMW 320,BMW,320,1700000,1992,седан,2.0,бензин,автомат,Б/у
BMW 530,BMW,530,3500000,2004,седан,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,4100000,2003,седан,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,30000000,2019,кроссовер,3.0,бензин,автомат,Б/у
BMW M5,BMW,M5,25000000,2015,седан,4.4,бензин,робот,Б/у
BMW 525,BMW,525,2000000,1995,седан,2.5,бензин,механика,Б/у
BMW 330,BMW,330,3000000,1993,седан,3.0,бензин,механика,Б/у
BMW 750,BMW,750,9600000,2008,седан,4.4,бензин,автомат,Б/у
BMW X5,BMW,X5,16600000,2017,кроссовер,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,43500000,2024,седан,2.0,бензин,автомат,Б/у
BMW 525,BMW,525,2150000,1991,седан,2.5,бензин,механика,Б/у
BMW X6,BMW,X6,17200000,2016,кроссовер,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,15420000,2018,седан,2.0,бензин,автомат,Б/у
BMW 530,BMW,530,7500000,2005,седан,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,2550000,1991,седан,3.0,бензин,механика,Б/у
BMW 318,BMW,318,1300000,1993,седан,1.8,бензин,механика,Б/у
BMW X6,BMW,X6,7900000,2008,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2450000,1997,седан,2.5,бензин,механика,Б/у
BMW X7,BMW,X7,35000000,2019,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,5200000,2002,кроссовер,4.4,бензин,автомат,Б/у
BMW X5,BMW,X5,20000000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW 330,BMW,330,4150000,2001,седан,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,2700000,1996,седан,2.5,бензин,механика,Б/у
BMW 528,BMW,528,3900000,1998,седан,2.8,бензин,автомат,Б/у
BMW 530,BMW,530,3700000,2001,седан,3.0,бензин,механика,Б/у
BMW 320,BMW,320,2000000,1992,седан,2.0,бензин,автомат,Б/у
BMW M4,BMW,M4,52000000,2024,купе,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,4800000,2002,седан,3.0,газ-бензин,автомат,Б/у
BMW 520,BMW,520,700000,1991,седан,2.0,бензин,механика,Б/у
BMW 528,BMW,528,6900000,2012,седан,2.0,бензин,автомат,Б/у
BMW 730,BMW,730,625000,1990,седан,3.0,бензин,механика,Б/у
BMW 530,BMW,530,8500000,2018,седан,2.0,бензин,автомат,Б/у
BMW X5,BMW,X5,4300000,2001,кроссовер,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,3500000,1995,седан,2.5,бензин,автомат,Б/у
BMW 530,BMW,530,36000000,2024,седан,2.0,бензин,автомат,Б/у
BMW 320,BMW,320,3900000,2002,седан,1.9,бензин,механика,Б/у
BMW 525,BMW,525,2400000,1991,седан,2.5,бензин,механика,Б/у
BMW 523,BMW,523,2000000,1999,седан,2.5,бензин,механика,Б/у
BMW 750,BMW,750,4800000,2010,седан,4.4,бензин,автомат,Б/у
BMW 528,BMW,528,3800000,1997,седан,2.8,бензин,автомат,Б/у
BMW 730,BMW,730,2900000,1995,седан,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1800000,1991,седан,2.0,бензин,механика,Б/у
BMW 525,BMW,525,4900000,2002,универсал,2.5,бензин,механика,Б/у
BMW X5,BMW,X5,6500000,2002,кроссовер,4.8,бензин,автомат,Б/у
BMW 520,BMW,520,2100000,1997,седан,2.0,бензин,автомат,Б/у
BMW 318,BMW,318,1150000,1995,седан,1.8,бензин,механика,Б/у
BMW 530,BMW,530,16400000,2017,седан,2.0,бензин,автомат,Б/у
BMW 750,BMW,750,10100000,2009,седан,4.4,бензин,автомат,Б/у
BMW 328,BMW,328,5690300,2015,седан,2.0,бензин,автомат,Б/у
BMW 530,BMW,530,8180000,2006,седан,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1800000,1994,седан,2.0,бензин,механика,Б/у
BMW 518,BMW,518,1200000,1995,седан,1.8,бензин,автомат,Б/у
BMW 530,BMW,530,44800000,2023,седан,2.0,бензин,автомат,Б/у
BMW 318,BMW,318,1600000,1993,седан,1.8,бензин,автомат,Б/у
BMW 535,BMW,535,10700000,2010,седан,3.0,бензин,автомат,Б/у
BMW 528,BMW,528,9000000,2013,седан,2.0,бензин,автомат,Б/у
BMW 520,BMW,520,2000000,1990,седан,2.0,бензин,механика,Б/у
BMW X5,BMW,X5,16400000,2015,кроссовер,3.0,бензин,автомат,Б/у
BMW 318,BMW,318,2000000,1994,седан,1.8,бензин,механика,Б/у
BMW 750,BMW,750,7500000,2008,седан,4.4,бензин,автомат,Б/у
BMW X1,BMW,X1,14000000,2018,кроссовер,2.0,бензин,автомат,Б/у
BMW 116,BMW,116,3000000,2006,хэтчбек,1.6,бензин,механика,Б/у
BMW X3,BMW,X3,5150000,2004,кроссовер,3.0,бензин,автомат,Б/у
BMW X5,BMW,X5,8800000,2006,кроссовер,4.4,бензин,автомат,Б/у
BMW 535,BMW,535,7500000,2015,седан,3.0,бензин,автомат,Б/у
BMW 520,BMW,520,1850000,1994,седан,2.0,бензин,механика,Б/у
BMW 528,BMW,528,7500000,2008,седан,3.0,бензин,автомат,Б/у
BMW X3,BMW,X3,5500000,2008,кроссовер,2.5,бензин,автомат,Б/у
BMW 520,BMW,520,1950000,1993,седан,2.0,бензин,механика,Б/у
BMW X7,BMW,X7,37500000,2019,кроссовер,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,3000000,1991,седан,3.0,бензин,механика,Б/у
BMW 525,BMW,525,7000000,2007,седан,3.0,бензин,автомат,Б/у
BMW 530,BMW,530,6500000,2004,седан,3.0,бензин,механика,Б/у
BMW 525,BMW,525,5550000,2001,седан,2.5,бензин,механика,Б/у
BMW 525,BMW,525,1900000,1994,седан,2.5,бензин,механика,Б/у
BMW M6,BMW,M6,35000000,2012,купе,4.4,бензин,робот,Б/у
BMW X5,BMW,X5,5000000,2004,кроссовер,3.0,бензин,автомат,Б/у
BMW M4,BMW,M4,52000000,2023,купе,3.0,бензин,автомат,Б/у
BMW 525,BMW,525,1800000,1997,седан,2.5,бензин,автомат,Б/у
BMW X6 M,BMW,X6 M,20000000,2010,кроссовер,4.4,бензин,автомат,Б/у
BMW 530,BMW,530,4150000,1995,седан,3.0,бензин,механика,Б/у
BMW 525,BMW,525,3500000,2001,седан,2.5,бензин,механика,Б/у
